no change     /scratch/bjoshi/miniconda3/condabin/conda
no change     /scratch/bjoshi/miniconda3/bin/conda
no change     /scratch/bjoshi/miniconda3/bin/conda-env
no change     /scratch/bjoshi/miniconda3/bin/activate
no change     /scratch/bjoshi/miniconda3/bin/deactivate
no change     /scratch/bjoshi/miniconda3/etc/profile.d/conda.sh
no change     /scratch/bjoshi/miniconda3/etc/fish/conf.d/conda.fish
no change     /scratch/bjoshi/miniconda3/shell/condabin/Conda.psm1
no change     /scratch/bjoshi/miniconda3/shell/condabin/conda-hook.ps1
no change     /scratch/bjoshi/miniconda3/lib/python3.13/site-packages/xontrib/conda.xsh
no change     /scratch/bjoshi/miniconda3/etc/profile.d/conda.csh
no change     /nethome/bjoshi/.bashrc
No action taken.
Loading datasets...

--- Training 80 Shadow Models ---
Shadow training: 7000 In, 7000 Out
Shadow Model 12/80, Epoch 7/10, Loss: 0.0063, Correct: 5999, Accuracy: 0.8570
Shadow Model 12/80, Epoch 8/10, Loss: 0.0053, Correct: 6181, Accuracy: 0.8830
Shadow Model 12/80, Epoch 9/10, Loss: 0.0044, Correct: 6304, Accuracy: 0.9006
Shadow Model 12/80, Epoch 10/10, Loss: 0.0039, Correct: 6391, Accuracy: 0.9130
Shadow Model 13/80, Epoch 1/10, Loss: 0.0172, Correct: 4158, Accuracy: 0.5940
Shadow Model 13/80, Epoch 2/10, Loss: 0.0124, Correct: 5011, Accuracy: 0.7159
Shadow Model 13/80, Epoch 3/10, Loss: 0.0107, Correct: 5289, Accuracy: 0.7556
Shadow Model 13/80, Epoch 4/10, Loss: 0.0090, Correct: 5560, Accuracy: 0.7943
Shadow Model 13/80, Epoch 5/10, Loss: 0.0080, Correct: 5735, Accuracy: 0.8193
Shadow Model 13/80, Epoch 6/10, Loss: 0.0072, Correct: 5829, Accuracy: 0.8327
Shadow Model 13/80, Epoch 7/10, Loss: 0.0069, Correct: 5888, Accuracy: 0.8411
Shadow Model 13/80, Epoch 8/10, Loss: 0.0062, Correct: 6024, Accuracy: 0.8606
Shadow Model 13/80, Epoch 9/10, Loss: 0.0053, Correct: 6139, Accuracy: 0.8770
Shadow Model 13/80, Epoch 10/10, Loss: 0.0045, Correct: 6291, Accuracy: 0.8987
Shadow Model 14/80, Epoch 1/10, Loss: 0.0166, Correct: 4258, Accuracy: 0.6083
Shadow Model 14/80, Epoch 2/10, Loss: 0.0119, Correct: 5135, Accuracy: 0.7336
Shadow Model 14/80, Epoch 3/10, Loss: 0.0103, Correct: 5381, Accuracy: 0.7687
Shadow Model 14/80, Epoch 4/10, Loss: 0.0090, Correct: 5604, Accuracy: 0.8006
Shadow Model 14/80, Epoch 5/10, Loss: 0.0078, Correct: 5798, Accuracy: 0.8283
Shadow Model 14/80, Epoch 6/10, Loss: 0.0069, Correct: 5918, Accuracy: 0.8454
Shadow Model 14/80, Epoch 7/10, Loss: 0.0064, Correct: 6020, Accuracy: 0.8600
Shadow Model 14/80, Epoch 8/10, Loss: 0.0056, Correct: 6158, Accuracy: 0.8797
Shadow Model 14/80, Epoch 9/10, Loss: 0.0053, Correct: 6197, Accuracy: 0.8853
Shadow Model 14/80, Epoch 10/10, Loss: 0.0042, Correct: 6339, Accuracy: 0.9056
Shadow Model 15/80, Epoch 1/10, Loss: 0.0172, Correct: 4174, Accuracy: 0.5963
Shadow Model 15/80, Epoch 2/10, Loss: 0.0128, Correct: 4959, Accuracy: 0.7084
Shadow Model 15/80, Epoch 3/10, Loss: 0.0109, Correct: 5262, Accuracy: 0.7517
Shadow Model 15/80, Epoch 4/10, Loss: 0.0093, Correct: 5539, Accuracy: 0.7913
Shadow Model 15/80, Epoch 5/10, Loss: 0.0084, Correct: 5671, Accuracy: 0.8101
Shadow Model 15/80, Epoch 6/10, Loss: 0.0073, Correct: 5856, Accuracy: 0.8366
Shadow Model 15/80, Epoch 7/10, Loss: 0.0065, Correct: 5973, Accuracy: 0.8533
Shadow Model 15/80, Epoch 8/10, Loss: 0.0061, Correct: 6045, Accuracy: 0.8636
Shadow Model 15/80, Epoch 9/10, Loss: 0.0054, Correct: 6173, Accuracy: 0.8819
Shadow Model 15/80, Epoch 10/10, Loss: 0.0048, Correct: 6244, Accuracy: 0.8920
Shadow Model 16/80, Epoch 1/10, Loss: 0.0173, Correct: 4229, Accuracy: 0.6041
Shadow Model 16/80, Epoch 2/10, Loss: 0.0127, Correct: 4873, Accuracy: 0.6961
Shadow Model 16/80, Epoch 3/10, Loss: 0.0107, Correct: 5265, Accuracy: 0.7521
Shadow Model 16/80, Epoch 4/10, Loss: 0.0090, Correct: 5561, Accuracy: 0.7944
Shadow Model 16/80, Epoch 5/10, Loss: 0.0078, Correct: 5797, Accuracy: 0.8281
Shadow Model 16/80, Epoch 6/10, Loss: 0.0068, Correct: 5950, Accuracy: 0.8500
Shadow Model 16/80, Epoch 7/10, Loss: 0.0063, Correct: 6004, Accuracy: 0.8577
Shadow Model 16/80, Epoch 8/10, Loss: 0.0058, Correct: 6125, Accuracy: 0.8750
Shadow Model 16/80, Epoch 9/10, Loss: 0.0052, Correct: 6194, Accuracy: 0.8849
Shadow Model 16/80, Epoch 10/10, Loss: 0.0043, Correct: 6325, Accuracy: 0.9036
Shadow Model 17/80, Epoch 1/10, Loss: 0.0174, Correct: 4136, Accuracy: 0.5909
Shadow Model 17/80, Epoch 2/10, Loss: 0.0130, Correct: 4873, Accuracy: 0.6961
Shadow Model 17/80, Epoch 3/10, Loss: 0.0109, Correct: 5319, Accuracy: 0.7599
Shadow Model 17/80, Epoch 4/10, Loss: 0.0086, Correct: 5618, Accuracy: 0.8026
Shadow Model 17/80, Epoch 5/10, Loss: 0.0081, Correct: 5697, Accuracy: 0.8139
Shadow Model 17/80, Epoch 6/10, Loss: 0.0069, Correct: 5884, Accuracy: 0.8406
Shadow Model 17/80, Epoch 7/10, Loss: 0.0062, Correct: 5993, Accuracy: 0.8561
Shadow Model 17/80, Epoch 8/10, Loss: 0.0055, Correct: 6141, Accuracy: 0.8773
Shadow Model 17/80, Epoch 9/10, Loss: 0.0050, Correct: 6225, Accuracy: 0.8893
Shadow Model 17/80, Epoch 10/10, Loss: 0.0045, Correct: 6308, Accuracy: 0.9011
Shadow Model 18/80, Epoch 1/10, Loss: 0.0166, Correct: 4437, Accuracy: 0.6339
Shadow Model 18/80, Epoch 2/10, Loss: 0.0121, Correct: 5084, Accuracy: 0.7263
Shadow Model 18/80, Epoch 3/10, Loss: 0.0098, Correct: 5451, Accuracy: 0.7787
Shadow Model 18/80, Epoch 4/10, Loss: 0.0086, Correct: 5644, Accuracy: 0.8063
Shadow Model 18/80, Epoch 5/10, Loss: 0.0078, Correct: 5756, Accuracy: 0.8223
Shadow Model 18/80, Epoch 6/10, Loss: 0.0069, Correct: 5870, Accuracy: 0.8386
Shadow Model 18/80, Epoch 7/10, Loss: 0.0060, Correct: 6075, Accuracy: 0.8679
Shadow Model 18/80, Epoch 8/10, Loss: 0.0055, Correct: 6096, Accuracy: 0.8709
Shadow Model 18/80, Epoch 9/10, Loss: 0.0055, Correct: 6122, Accuracy: 0.8746
Shadow Model 18/80, Epoch 10/10, Loss: 0.0042, Correct: 6327, Accuracy: 0.9039
Shadow Model 19/80, Epoch 1/10, Loss: 0.0175, Correct: 4196, Accuracy: 0.5994
Shadow Model 19/80, Epoch 2/10, Loss: 0.0129, Correct: 4858, Accuracy: 0.6940
Shadow Model 19/80, Epoch 3/10, Loss: 0.0107, Correct: 5299, Accuracy: 0.7570
Shadow Model 19/80, Epoch 4/10, Loss: 0.0096, Correct: 5507, Accuracy: 0.7867
Shadow Model 19/80, Epoch 5/10, Loss: 0.0085, Correct: 5633, Accuracy: 0.8047
Shadow Model 19/80, Epoch 6/10, Loss: 0.0074, Correct: 5854, Accuracy: 0.8363
Shadow Model 19/80, Epoch 7/10, Loss: 0.0065, Correct: 5974, Accuracy: 0.8534
Shadow Model 19/80, Epoch 8/10, Loss: 0.0055, Correct: 6118, Accuracy: 0.8740
Shadow Model 19/80, Epoch 9/10, Loss: 0.0054, Correct: 6138, Accuracy: 0.8769
